time,forecast,true,invest,bank,sum_diff
2022-08-25 08:00:00,0.34374501741337615,0.3486,False,100.0,0.00375678147226971
2022-08-25 09:00:00,0.3515297187379396,0.3461,False,100.0,-0.0076824664009157995
2022-08-25 10:00:00,0.3491874658997401,0.3471,False,100.0,-0.00565161634352368
2022-08-25 11:00:00,0.3514655931488909,0.3487,False,100.0,-0.0027048334972767374
2022-08-25 12:00:00,0.34888861854073927,0.3474,False,100.0,0.0015682484277186881
2022-08-25 13:00:00,0.3445430128328626,0.3484,False,100.0,0.005521720624806825
2022-08-25 14:00:00,0.34600819432317836,0.3478,False,100.0,-0.0036864102664784792
2022-08-25 15:00:00,0.3532302631677097,0.3454,False,100.0,-0.00849905836509146
2022-08-25 16:00:00,0.3471119821158908,0.3444,False,100.0,-0.0038761541919038467
2022-08-25 17:00:00,0.3446356476418892,0.3468,False,100.0,0.009208945092872123
2022-08-25 18:00:00,0.3413678632554399,0.3479,False,100.0,0.005863449988985525
2022-08-25 19:00:00,0.3491645780478522,0.3489,False,100.0,0.0019032300944393232
2022-08-25 20:00:00,0.34712043537300086,0.3511,False,100.0,0.0029687705007289122
2022-08-25 21:00:00,0.352991262942856,0.3498,False,100.0,-0.00196503748318938
2022-08-25 22:00:00,0.3483437628447338,0.3483,False,100.0,0.001446519455890638
2022-08-25 23:00:00,0.3470857877822299,0.3491,False,100.0,0.0008937526013164665
2022-08-26 00:00:00,0.35101904178031285,0.3463,False,100.0,-0.006703872334492655
2022-08-26 01:00:00,0.3498493396938149,0.3469,False,100.0,-0.0014828732310210313
2022-08-26 02:00:00,0.3450044654735981,0.3469,False,100.0,0.002695739085710136
2022-08-26 03:00:00,0.3448177664651393,0.3475,False,100.0,0.00018899355348517277
2022-08-26 04:00:00,0.35071190636101535,0.3486,False,100.0,-0.0013415452520685878
2022-08-26 05:00:00,0.3468552373163941,0.347,False,100.0,-0.0015931618747198062
2022-08-26 06:00:00,0.3498207448753054,0.3482,False,100.0,0.0034231491306456197
2022-08-26 07:00:00,0.3423614602852269,0.3493,False,100.0,0.009703401777895915
2022-08-26 08:00:00,0.34531652686492725,0.37,False,100.0,0.026286516584311526
2022-08-26 09:00:00,0.3692353745211416,0.3619,False,100.0,-0.013986996883161573
2022-08-26 10:00:00,0.3661185644065633,0.359,False,100.0,0.0024295756118687395
2022-08-26 11:00:00,0.3536317856917729,0.3534,False,100.0,0.014708032619054123
2022-08-26 12:00:00,0.3380009855538182,0.3573,False,100.0,0.008188919453274601
2022-08-26 13:00:00,0.36196159098830044,0.3566,False,100.0,-0.006427406528760504
2022-08-26 14:00:00,0.35839726025250096,0.3491,False,100.0,0.008176250208959457
2022-08-26 15:00:00,0.32994201588961153,0.3403,False,100.0,-0.014040859043679743
2022-08-26 16:00:00,0.3626405840349279,0.3352,False,100.0,-0.02403322307037309
2022-08-26 17:00:00,0.3313500589178552,0.3353,False,100.0,-0.02319562780718143
2022-08-26 18:00:00,0.3528710700896397,0.3361,False,100.0,-0.020653227504636773
2022-08-26 19:00:00,0.34380704420313496,0.3403,False,100.0,-0.002778140846889321
2022-08-26 20:00:00,0.3433874529037328,0.341,False,100.0,-0.007824750595211039
2022-08-26 21:00:00,0.34815192241101584,0.3424,False,100.0,-0.017200794898952432
2022-08-26 22:00:00,0.353954383313916,0.3399,False,100.0,-0.01835980180336333
2022-08-26 23:00:00,0.35135412314348086,0.3393,False,100.0,-0.008862907062227088
2022-08-27 00:00:00,0.3432522746627497,0.336,False,100.0,-0.007982859793303931
2022-08-27 01:00:00,0.33752289126243457,0.3354,False,100.0,0.02242123906580934
2022-08-27 02:00:00,0.30781748213802274,0.3344,False,100.0,0.020729363483455
2022-08-27 03:00:00,0.3452913818734995,0.3366,False,100.0,0.008201766085717876
2022-08-27 04:00:00,0.32692344998701434,0.3344,False,100.0,-0.0040624831369383
2022-08-27 05:00:00,0.33694071786822916,0.3328,False,100.0,-0.012192084585798957
2022-08-27 06:00:00,0.34046745073339246,0.3341,False,100.0,-0.009993252985189272
2022-08-27 07:00:00,0.33756505308649687,0.3363,False,100.0,-0.006127390049060988
2022-08-27 08:00:00,0.3397081373461973,0.3352,False,100.0,-0.008842091990517331
2022-08-27 09:00:00,0.34171259501980317,0.3345,False,100.0,-0.00977434274869643
2022-08-27 10:00:00,0.33614658822396437,0.3359,False,100.0,-0.0018989117506830744
2022-08-27 11:00:00,0.3408792462622972,0.3371,False,100.0,-0.008031821924909865
2022-08-27 12:00:00,0.3412925683137137,0.3359,False,100.0,-0.006428602163474739
2022-08-27 13:00:00,0.3392620947563568,0.3357,False,100.0,0.009192742456450909
2022-08-27 14:00:00,0.3240877365296527,0.3342,False,100.0,0.0008893960692963887
2022-08-27 15:00:00,0.3393101986351111,0.3341,False,100.0,-0.007048497578570012
2022-08-27 16:00:00,0.3413192412856814,0.3363,False,100.0,-0.003349837055523608
2022-08-27 17:00:00,0.33683892305164986,0.334,False,100.0,-0.0038853562882541492
2022-08-27 18:00:00,0.3326332718047631,0.3341,False,100.0,-0.0019080148179537737
2022-08-27 19:00:00,0.33825022217547424,0.335,False,100.0,-0.00483816115352198
2022-08-27 20:00:00,0.33774869830917437,0.3358,False,100.0,-0.003108303904952703
2022-08-27 21:00:00,0.33354637048160707,0.3339,False,100.0,-0.0029986568571475636
2022-08-27 22:00:00,0.33732756468751074,0.3345,False,100.0,-7.287799314159571e-05
2022-08-27 23:00:00,0.3345672377020799,0.3346,False,100.0,-0.00038955532316192754
2022-08-28 00:00:00,0.3351691197535486,0.3347,False,100.0,-0.00010588773538561247
2022-08-28 01:00:00,0.3345472923531424,0.3328,False,100.0,0.001985111591704336
2022-08-28 02:00:00,0.32764361584475626,0.3342,False,100.0,0.00425961655825402
2022-08-28 03:00:00,0.3383079579082011,0.3343,False,100.0,-0.0026752936218074064
2022-08-28 04:00:00,0.33480028902083214,0.3336,False,100.0,-0.001982389107217819
2022-08-28 05:00:00,0.3343379282032195,0.3343,False,100.0,0.000560083933539901
2022-08-28 06:00:00,0.330575821831482,0.3341,False,100.0,0.0051515595162349714
2022-08-28 07:00:00,0.33163691842483245,0.3344,False,100.0,-0.005143454717490337
2022-08-28 08:00:00,0.3407961858886106,0.3337,False,100.0,-0.005924803182437044
2022-08-28 09:00:00,0.33248143660900414,0.3336,False,100.0,0.0008621886344649665
2022-08-28 10:00:00,0.33452312181257643,0.3341,False,100.0,0.00038511700879889643
2022-08-28 11:00:00,0.33370135458692396,0.3353,False,100.0,-0.0034482799545357823
2022-08-28 12:00:00,0.34023158805094184,0.334,False,100.0,-0.004781043663872109
2022-08-28 13:00:00,0.33390571858806534,0.3341,False,100.0,-8.56688415556417e-05
2022-08-28 14:00:00,0.33447667009966714,0.3344,False,100.0,-0.0032397053416496346
2022-08-28 15:00:00,0.3365300980518192,0.3341,False,100.0,-0.0015248874091067788
2022-08-28 16:00:00,0.33602093150896073,0.3346,False,100.0,0.0033400014688700908
2022-08-28 17:00:00,0.330152948590819,0.3348,False,100.0,0.005198276313334194
2022-08-28 18:00:00,0.33672224867693423,0.3355,False,100.0,0.0004406003548891868
2022-08-28 19:00:00,0.3366727134461876,0.3345,False,100.0,3.0884335788239348e-06
2022-08-28 20:00:00,0.3314256716368842,0.3356,False,100.0,0.006040727896833742
2022-08-28 21:00:00,0.3346413639286532,0.3344,False,100.0,-0.00034633792319932466
2022-08-28 22:00:00,0.3349418997986161,0.3306,False,100.0,-0.003766357781811225
2022-08-28 23:00:00,0.3288215412711874,0.3224,False,100.0,-0.006441704863244857
2022-08-29 00:00:00,0.3243415422932907,0.322,False,100.0,0.0001836809112920612
2022-08-29 01:00:00,0.31760705193267025,0.3201,False,100.0,-0.0026351965246144138
2022-08-29 02:00:00,0.32626112511157795,0.3199,False,100.0,-0.012053362603402618
2022-08-29 03:00:00,0.32504203544536825,0.3233,False,100.0,-0.00813972478532754
2022-08-29 04:00:00,0.32693602025787505,0.3225,False,100.0,-0.001972163963566198
2022-08-29 05:00:00,0.3201609255559568,0.3216,True,99.91,0.00960962858671166
2022-08-29 06:00:00,0.3131554530480566,0.3212,False,99.91,0.006666235059112902
2022-08-29 07:00:00,0.3221373483536786,0.3224,False,99.91,0.005453907540818925
2022-08-29 08:00:00,0.32011354320683727,0.3197,True,99.640243,0.008798088802401016
2022-08-29 09:00:00,0.30841398160686956,0.3202,True,99.6900631215,0.009747611632655695
2022-08-29 10:00:00,0.32007688463753836,0.3234,False,99.6900631215,-0.0005480650602396331
2022-08-29 11:00:00,0.32824423385382673,0.323,False,99.6900631215,-0.0031801973334697475
2022-08-29 12:00:00,0.3227699326791318,0.3245,False,99.6900631215,0.013486617043033056
2022-08-29 13:00:00,0.3148642633122209,0.3262,False,99.6900631215,0.009674668167573008
2022-08-29 14:00:00,0.32676125149768054,0.3271,False,99.6900631215,-0.010082020899373045
2022-08-29 15:00:00,0.3398591134665374,0.3282,False,99.6900631215,-0.012040941455024157
2022-08-29 16:00:00,0.3273026191859891,0.3283,False,99.6900631215,0.004143404291632957
2022-08-29 17:00:00,0.3239150298909021,0.3283,False,99.6900631215,0.0061835167209725594
2022-08-29 18:00:00,0.3271786532676861,0.3284,False,99.6900631215,0.006379143480018612
2022-08-29 19:00:00,0.32008311802945133,0.3294,False,99.6900631215,0.010019095682195278
2022-08-29 20:00:00,0.3285917532999164,0.333,False,99.6900631215,0.005368801915863419
2022-08-29 21:00:00,0.33298865003307737,0.3321,False,99.6900631215,0.0029724316298817555
2022-08-29 22:00:00,0.3297511406963295,0.3308,False,99.6900631215,-0.0007771257090368744
2022-08-29 23:00:00,0.3329515327901468,0.3337,False,99.6900631215,-0.0022711396911229143
2022-08-30 00:00:00,0.33483783169285647,0.3333,False,99.6900631215,0.0005871299854915968
2022-08-30 01:00:00,0.33036475695530426,0.3304,False,99.6900631215,0.00014275594172624695
2022-08-30 02:00:00,0.326740829835981,0.3302,False,99.6900631215,0.005489301410837422
2022-08-30 03:00:00,0.32753011955448597,0.3301,False,99.6900631215,-0.0003677736421310862
2022-08-30 04:00:00,0.3332502311007385,0.3332,False,99.6900631215,0.004515491229511004
2022-08-30 05:00:00,0.3291270759409398,0.3316,False,99.6900631215,0.0027964367796582956
2022-08-30 06:00:00,0.3314682249744629,0.3328,False,99.6900631215,-0.0026158270663107497
2022-08-30 07:00:00,0.3374859482945467,0.3322,False,99.6900631215,-0.007887713238218574
2022-08-30 08:00:00,0.33349447702408874,0.3303,False,99.6900631215,-0.007547753543570679
2022-08-30 09:00:00,0.3324100810859879,0.3324,False,99.6900631215,0.0052676346034292165
2022-08-30 10:00:00,0.3282621833929837,0.3307,False,99.6900631215,-3.3919297887596844e-05
2022-08-30 11:00:00,0.3306289375488907,0.3308,False,99.6900631215,0.005755006344739133
2022-08-30 12:00:00,0.32600803925433725,0.3295,False,99.6900631215,0.006290763057077597
2022-08-30 13:00:00,0.32433851700630534,0.3291,False,99.6900631215,-0.0022738927494557193
2022-08-30 14:00:00,0.3336596477022277,0.3241,False,99.6900631215,-0.010562872606976415
2022-08-30 15:00:00,0.32397516479238386,0.3239,False,99.6900631215,-0.00014147286302013118
2022-08-30 16:00:00,0.3248416800591484,0.3207,False,99.6900631215,-0.0072109356741617
2022-08-30 17:00:00,0.32357993585143197,0.3214,False,99.6900631215,-0.005818957536511737
2022-08-30 18:00:00,0.32481231247479697,0.323,False,99.6900631215,0.001175407330194611
2022-08-30 19:00:00,0.3218292471688352,0.3262,False,99.6900631215,0.0053647663285555924
2022-08-30 20:00:00,0.3249882283911011,0.3282,False,99.6900631215,0.006475253446844742
2022-08-30 21:00:00,0.32521551499153484,0.3276,False,99.6900631215,-0.0009535818080981251
2022-08-30 22:00:00,0.33126445081465683,0.3289,False,99.6900631215,-0.0013687960352554152
2022-08-30 23:00:00,0.32933856516104826,0.3267,False,99.6900631215,0.0008831752251077796
2022-08-31 00:00:00,0.32531021222254514,0.3293,False,99.6900631215,-0.0012218518709298243
2022-08-31 01:00:00,0.3359697967411533,0.3305,False,99.6900631215,0.000629339490024694
2022-08-31 02:00:00,0.3246341675329645,0.3318,False,99.6900631215,0.010879428311994621
2022-08-31 03:00:00,0.33066709747832246,0.3322,False,99.6900631215,0.0052326547096717135
2022-08-31 04:00:00,0.32897652926322485,0.3325,False,99.6900631215,0.001193027922997969
2022-08-31 05:00:00,0.33365078016919314,0.3326,False,99.6900631215,-0.006133582587905195
2022-08-31 06:00:00,0.3360890109976417,0.331,False,99.6900631215,-0.009552997426301668
2022-08-31 07:00:00,0.3318829509363302,0.3307,False,99.6900631215,-0.0029875544275323462
2022-08-31 08:00:00,0.3331435329418446,0.3302,False,99.6900631215,-0.008511948763521016
2022-08-31 09:00:00,0.3351274984883489,0.3334,False,99.6900631215,0.0043961634544742445
2022-08-31 10:00:00,0.32902434492165017,0.3314,False,99.6900631215,0.0004937024631728737
2022-08-31 11:00:00,0.33648237545611637,0.3304,False,99.6900631215,-0.0031116741737167164
2022-08-31 12:00:00,0.32699491051502066,0.3312,False,99.6900631215,0.005026759088777644
2022-08-31 13:00:00,0.3306240740923076,0.3292,False,99.6900631215,-0.005543560885998167
2022-08-31 14:00:00,0.33074760302044076,0.3274,False,99.6900631215,4.728368104334191e-05
2022-08-31 15:00:00,0.32115777273193785,0.3267,False,99.6900631215,0.003260617222797302
2022-08-31 16:00:00,0.3303694160120766,0.3259,False,99.6900631215,-0.0003426297333611328
2022-08-31 17:00:00,0.32236800494955653,0.3252,False,99.6900631215,0.004701718634085306
2022-08-31 18:00:00,0.3249568599391599,0.3262,False,99.6900631215,-0.0008901140587797562
2022-08-31 19:00:00,0.3288112381434184,0.3295,False,99.6900631215,0.004580594456891407
2022-08-31 20:00:00,0.32651363683037155,0.3309,False,99.6900631215,0.003177862601054904
2022-08-31 21:00:00,0.3311961792398773,0.3311,False,99.6900631215,-0.00027715162231806145
2022-08-31 22:00:00,0.3279428888106378,0.3297,False,99.6900631215,0.002547552480330062
2022-08-31 23:00:00,0.32975563508249406,0.3277,False,99.6900631215,-0.0019065575038106908
2022-09-01 00:00:00,0.32802284371723067,0.3278,False,99.6900631215,-0.00039092732043705114
2022-09-01 01:00:00,0.33003810135483636,0.3265,False,99.6900631215,-0.0045507204277314695
2022-09-01 02:00:00,0.32598179761979607,0.3247,False,99.6900631215,0.0002460003748744888
2022-09-01 03:00:00,0.3247677989948239,0.3237,False,99.6900631215,-0.005978438217437598
2022-09-01 04:00:00,0.3286045627480265,0.3256,False,99.6900631215,-0.0006379621623958109
2022-09-01 05:00:00,0.32591582444761136,0.3267,False,99.6900631215,-0.0017097785080633088
2022-09-01 06:00:00,0.32826473147895746,0.3265,False,99.6900631215,0.00361196870188657
2022-09-01 07:00:00,0.32342337574768043,0.3259,False,99.6900631215,0.0036227990406372257
2022-09-01 08:00:00,0.32183139731365906,0.3264,False,99.6900631215,0.006590038792081088
2022-09-01 09:00:00,0.32141969418096983,0.3251,False,99.6900631215,0.0038275228385332705
2022-09-01 10:00:00,0.325164153991529,0.3251,False,99.6900631215,-0.0007884641502695633
2022-09-01 11:00:00,0.3247606434974043,0.3269,False,99.6900631215,0.000179378550625775
2022-09-01 12:00:00,0.3304713488123637,0.3255,False,99.6900631215,-0.0026043007176673183
2022-09-01 13:00:00,0.32102352879904866,0.3257,False,99.6900631215,0.004747174347875138
2022-09-01 14:00:00,0.32583155634565136,0.3226,False,99.6900631215,-0.0025926631179126747
2022-09-01 15:00:00,0.3194733497594849,0.3231,False,99.6900631215,0.005722921294357697
2022-09-01 16:00:00,0.31964378874880744,0.3236,False,99.6900631215,0.0007308391472423126
2022-09-01 17:00:00,0.32962799873658805,0.3247,False,99.6900631215,-0.006692050360945279
2022-09-01 18:00:00,0.32668780276743,0.3273,False,99.6900631215,-0.0006184093125649048
2022-09-01 19:00:00,0.33027747005360814,0.33,False,99.6900631215,0.0010267744915331556
2022-09-01 20:00:00,0.3298061457433714,0.3322,False,99.6900631215,0.0044607624523308465
2022-09-01 21:00:00,0.32783405660704984,0.3322,False,99.6900631215,0.0017585326657317824
2022-09-01 22:00:00,0.3338319818416228,0.3322,False,99.6900631215,0.0026316079965490458
2022-09-01 23:00:00,0.32719308677922254,0.3331,False,99.6900631215,0.005915256574144878
2022-09-02 00:00:00,0.33342514341025004,0.3316,False,99.6900631215,-0.004185831947053409
2022-09-02 01:00:00,0.33617629517748815,0.33,False,99.6900631215,-0.003850130447034028
2022-09-02 02:00:00,0.32974246859779244,0.3296,False,99.6900631215,0.003380321642530826
2022-09-02 03:00:00,0.3262015546229191,0.3311,False,99.6900631215,0.00837316887168671
2022-09-02 04:00:00,0.3283622823801583,0.3338,False,99.6900631215,0.004583388717172732
2022-09-02 05:00:00,0.33598561578076597,0.3336,False,99.6900631215,-0.005277239406931922
2022-09-02 06:00:00,0.33502555781967036,0.3342,False,99.6900631215,0.0004939438061172807
2022-09-02 07:00:00,0.33343267878203103,0.3316,False,99.6900631215,7.641087332888041e-05
2022-09-02 08:00:00,0.3268702505832457,0.3307,False,99.6900631215,0.005954250869986355
2022-09-02 09:00:00,0.3308169055156491,0.3315,False,99.6900631215,0.00031596232009523106
2022-09-02 10:00:00,0.3297595945965559,0.3297,False,99.6900631215,-0.0004011375841994069
2022-09-02 11:00:00,0.32838360067162303,0.3292,False,99.6900631215,0.0008436638790449424
2022-09-02 12:00:00,0.327047553449085,0.3312,False,99.6900631215,0.0020656701193082494
2022-09-02 13:00:00,0.3315226176600438,0.3298,False,99.6900631215,-0.0015879150804765652
2022-09-02 14:00:00,0.3285400927598042,0.3306,False,99.6900631215,0.002355561896875691
2022-09-02 15:00:00,0.32994869806149163,0.3305,False,99.6900631215,-0.0027065966427682886
2022-09-02 16:00:00,0.33639200270187986,0.327,False,99.6900631215,-0.010646961382709264
2022-09-02 17:00:00,0.3289625286257194,0.3268,False,99.6900631215,-0.005055810276000827
2022-09-02 18:00:00,0.32815342187883434,0.328,False,99.6900631215,-0.0037908833370936534
2022-09-02 19:00:00,0.3310703406837226,0.3272,False,99.6900631215,-0.0007377106064531125
2022-09-02 20:00:00,0.3263413440246528,0.3302,False,99.6900631215,0.004325870313625468
2022-09-02 21:00:00,0.33015375575020484,0.331,False,99.6900631215,-0.0006976479898263555
2022-09-02 22:00:00,0.33267639736323457,0.3308,False,99.6900631215,-0.00341738292993804
2022-09-02 23:00:00,0.3315521109324828,0.3314,False,99.6900631215,0.002557295842845031
2022-09-03 00:00:00,0.3282696579233093,0.3313,False,99.6900631215,0.005697662690288985
2022-09-03 01:00:00,0.3293927132091947,0.3288,False,99.6900631215,0.0013435176066096677
2022-09-03 02:00:00,0.3273157851965548,0.3287,False,99.6900631215,0.0015406071664368914
2022-09-03 03:00:00,0.32861183791180737,0.3283,False,99.6900631215,-0.0025022316187652827
2022-09-03 04:00:00,0.330397222709543,0.33,False,99.6900631215,-0.004901063950450701
2022-09-03 05:00:00,0.33463604860138246,0.3309,False,99.6900631215,-0.004757666340826083
2022-09-03 06:00:00,0.3315222609478277,0.3292,False,99.6900631215,0.00024396796915043817
2022-09-03 07:00:00,0.32567971913853194,0.3282,False,99.6900631215,0.004146825294235157
2022-09-03 08:00:00,0.32707718825033827,0.3282,False,99.6900631215,0.00445579266202506
2022-09-03 09:00:00,0.3248835501867856,0.3281,False,99.6900631215,0.003043658326248755
2022-09-03 10:00:00,0.3276465105525241,0.3285,False,99.6900631215,-0.00012600101944032494
2022-09-03 11:00:00,0.3297019087637185,0.329,False,99.6900631215,-0.0014666163017789668
2022-09-03 12:00:00,0.3302501702516303,0.3292,False,99.6900631215,1.2533425357619254e-05
2022-09-03 13:00:00,0.3280946129278181,0.3294,False,99.6900631215,0.0021930420696162356
2022-09-03 14:00:00,0.3291036373103439,0.3296,False,99.6900631215,0.0007556521112807024
2022-09-03 15:00:00,0.329342224306938,0.3293,False,99.6900631215,-0.0005089273856300203
2022-09-03 16:00:00,0.32955255410583517,0.3303,False,99.6900631215,0.0014059151363856048
2022-09-03 17:00:00,0.330442896179782,0.3305,False,99.6900631215,-0.0008361542325920346
2022-09-03 18:00:00,0.3316260411670042,0.3297,False,99.6900631215,-0.002583905751821769
2022-09-03 19:00:00,0.3297113384241869,0.3288,False,99.6900631215,-0.0005646866726919386
2022-09-03 20:00:00,0.3290104481943065,0.3293,False,99.6900631215,0.0033761260153338246
2022-09-03 21:00:00,0.32650880517406056,0.3291,False,99.6900631215,0.0035096350247017516
2022-09-03 22:00:00,0.32840729000042446,0.3291,False,99.6900631215,0.0012917634210069528
2022-09-03 23:00:00,0.3289298419420657,0.3297,False,99.6900631215,-0.0005582399569640795
2022-09-04 00:00:00,0.3315071375502117,0.33,False,99.6900631215,-0.0002278123639395946
2022-09-04 01:00:00,0.32979965634512015,0.3292,False,99.6900631215,0.00035746840152500736
2022-09-04 02:00:00,0.3285567727329738,0.3309,False,99.6900631215,0.001383744381627583
2022-09-04 03:00:00,0.33300695316606493,0.3303,False,99.6900631215,-0.000957026664639149
2022-09-04 04:00:00,0.3281192966657838,0.3323,False,99.6900631215,0.0025741691009195655
2022-09-04 05:00:00,0.3315660771152921,0.3313,False,99.6900631215,0.0015332139411419754
2022-09-04 06:00:00,0.33019997674858736,0.33,False,99.6900631215,0.002222456520459215
2022-09-04 07:00:00,0.3270410142344831,0.3288,False,99.6900631215,0.003326468108248992
2022-09-04 08:00:00,0.32791398453885945,0.329,False,99.6900631215,0.00011877627812223457
2022-09-04 09:00:00,0.3303880104397847,0.329,False,99.6900631215,-0.0008471497387665949
2022-09-04 10:00:00,0.3280297906005829,0.3304,False,99.6900631215,0.00539031977301313
2022-09-04 11:00:00,0.3265702161840215,0.3311,False,99.6900631215,0.0014958668874808234
2022-09-04 12:00:00,0.33316635250953863,0.3317,False,99.6900631215,-0.004147952086413442
2022-09-04 13:00:00,0.333919660671399,0.3297,False,99.6900631215,-0.00342256329983609
2022-09-04 14:00:00,0.3288247265018419,0.3297,False,99.6900631215,0.0015097338321015674
2022-09-04 15:00:00,0.3290080913606217,0.3299,False,99.6900631215,0.0030141160001498912
2022-09-04 16:00:00,0.32785032909144957,0.3314,False,99.6900631215,0.0007212382740514056
2022-09-04 17:00:00,0.3340074158093549,0.3315,False,99.6900631215,-0.0068204182322536555
